3353	5.36E-03
3352	6.24E-03
3351	7.12E-03
3350	7.78E-03
3349	7.10E-03
3348	6.20E-03
3347	5.30E-03
3346	4.40E-03
3345	3.61E-03
3344	3.50E-03
3343	3.50E-03
3342	3.50E-03
3341	3.50E-03
3340	3.64E-03
3339	4.60E-03
3338	5.70E-03
3337	6.80E-03
3336	7.90E-03
3335	8.75E-03
3334	8.12E-03
3333	7.24E-03
3332	6.36E-03
3331	5.48E-03
3330	4.68E-03
3329	4.38E-03
3328	4.16E-03
3327	3.94E-03
3326	3.72E-03
3325	3.44E-03
3324	2.82E-03
3323	2.14E-03
3322	1.46E-03
3321	7.80E-04
3320	1.83E-04
3319	8.00E-05
3318	6.00E-05
3317	4.00E-05
3316	2.00E-05
3315	1.00E-04
3314	7.80E-04
3313	1.56E-03
3312	2.34E-03
3311	3.12E-03
3310	3.80E-03
3309	3.90E-03
3308	3.90E-03
3307	3.90E-03
3306	3.90E-03
3305	3.85E-03
3304	3.48E-03
3303	3.06E-03
3302	2.64E-03
3301	2.22E-03
3300	1.84E-03
3299	1.68E-03
3298	1.56E-03
3297	1.44E-03
3296	1.32E-03
3295	1.40E-03
3294	2.70E-03
3293	4.20E-03
3292	5.70E-03
3291	7.20E-03
3290	8.57E-03
3289	9.18E-03
3288	9.66E-03
3287	1.01E-02
3286	1.06E-02
3285	1.08E-02
3284	9.46E-03
3283	7.82E-03
3282	6.18E-03
3281	4.54E-03
3280	3.18E-03
3279	3.50E-03
3278	4.10E-03
3277	4.70E-03
3276	5.30E-03
3275	5.71E-03
3274	4.96E-03
3273	4.02E-03
3272	3.08E-03
3271	2.14E-03
3270	1.35E-03
3269	1.44E-03
3268	1.68E-03
3267	1.92E-03
3266	2.16E-03
3265	2.34E-03
3264	2.16E-03
3263	1.92E-03
3262	1.68E-03
3261	1.44E-03
3260	1.45E-03
3259	2.94E-03
3258	4.68E-03
3257	6.42E-03
3256	8.16E-03
3255	9.50E-03
3254	8.44E-03
3253	6.98E-03
3252	5.52E-03
3251	4.06E-03
3250	2.74E-03
3249	2.22E-03
3248	1.84E-03
3247	1.46E-03
3246	1.08E-03
3245	8.23E-04
3244	1.30E-03
3243	1.90E-03
3242	2.50E-03
3241	3.10E-03
3240	3.72E-03
3239	4.42E-03
3238	5.14E-03
3237	5.86E-03
3236	6.58E-03
3235	7.04E-03
3234	5.90E-03
3233	4.50E-03
3232	3.10E-03
3231	1.70E-03
3230	4.73E-04
3229	2.80E-04
3228	2.60E-04
3227	2.40E-04
3226	2.20E-04
3225	2.38E-04
3224	4.80E-04
3223	7.60E-04
3222	1.04E-03
3221	1.32E-03
3220	1.54E-03
3219	1.38E-03
3218	1.16E-03
3217	9.40E-04
3216	7.20E-04
3215	5.18E-04
3214	4.20E-04
3213	3.40E-04
3212	2.60E-04
3211	1.80E-04
3210	1.15E-04
3209	1.40E-04
3208	1.80E-04
3207	2.20E-04
3206	2.60E-04
3205	2.98E-04
3204	3.20E-04
3203	3.40E-04
3202	3.60E-04
3201	3.80E-04
3200	4.55E-04
3199	8.60E-04
3198	1.32E-03
3197	1.78E-03
3196	2.24E-03
3195	2.68E-03
3194	3.00E-03
3193	3.30E-03
3192	3.60E-03
3191	3.90E-03
3190	4.26E-03
3189	4.98E-03
3188	5.76E-03
3187	6.54E-03
3186	7.32E-03
3185	8.07E-03
3184	8.60E-03
3183	9.10E-03
3182	9.60E-03
3181	1.01E-02
3180	1.05E-02
3179	1.03E-02
3178	1.00E-02
3177	9.76E-03
3176	9.48E-03
3175	9.32E-03
3174	9.86E-03
3173	1.05E-02
3172	1.12E-02
3171	1.18E-02
3170	1.25E-02
3169	1.28E-02
3168	1.31E-02
3167	1.34E-02
3166	1.37E-02
3165	1.38E-02
3164	1.30E-02
3163	1.21E-02
3162	1.11E-02
3161	1.02E-02
3160	9.23E-03
3159	8.48E-03
3158	7.76E-03
3157	7.04E-03
3156	6.32E-03
3155	5.72E-03
3154	5.82E-03
3153	6.04E-03
3152	6.26E-03
3151	6.48E-03
3150	6.59E-03
3149	6.00E-03
3148	5.30E-03
3147	4.60E-03
3146	3.90E-03
3145	3.29E-03
3144	3.22E-03
3143	3.24E-03
3142	3.26E-03
3141	3.28E-03
3140	3.50E-03
3139	4.92E-03
3138	6.54E-03
3137	8.16E-03
3136	9.78E-03
3135	1.11E-02
3134	1.03E-02
3133	9.12E-03
3132	7.98E-03
3131	6.84E-03
3130	5.78E-03
3129	5.16E-03
3128	4.62E-03
3127	4.08E-03
3126	3.54E-03
3125	3.24E-03
3124	4.36E-03
3123	5.72E-03
3122	7.08E-03
3121	8.44E-03
3120	9.44E-03
3119	8.30E-03
3118	6.80E-03
3117	5.30E-03
3116	3.80E-03
